Date;Equal Weights;Markowitz;Risk Parity;Goal-Based Investing;Benchmark (IBOVESPA)
2024-07-16;123879,19502399807;110734,847675256;123879,19502399807;121078,84856264731;109464,42046003722
2024-07-17;123972,1106397623;110540,85045814507;123972,1106397623;120793,86512584038;109752,68552824581
2024-07-18;123214,8090310792;110449,46598066825;123214,8090310792;121153,87910594346;108228,27202048386
2024-07-19;122954,54378712407;110429,62349460823;122954,54378712407;120966,0473714408;108197,7498367912
2024-07-22;123201,89156073278;110425,39938254135;123201,89156073278;121203,80040519666;108404,62241515267
2024-07-23;122488,60116113062;110255,91653206268;122488,60116113062;121047,56215390033;107327,86760154995
2024-07-24;122137,15629255345;109672,90075011554;122137,15629255345;120288,47153090249;107186,27858275338
2024-07-25;121509,99367999859;109815,7339629784;121509,99367999859;119929,99675047054;106788,64235631269
2024-07-26;122761,30609906845;110302,81150775921;122761,30609906845;120928,24518795397;108092,61787073867
2024-07-29;121996,03679105343;110290,00851547217;121996,03679105343;120624,15903391017;107636,48079222036
2024-07-30;121770,021618488;110322,50600336703;121770,021618488;120167,69457727388;106945,49246695562
2024-07-31;123456,53440577936;110800,62268409792;123456,53440577936;121786,49643055086;108228,27202048391
2024-08-01;123619,1491839112;111401,72229870514;123619,1491839112;122051,81257195902;108010,37754245564
2024-08-02;123203,92883891112;112707,8014154514;123203,92883891112;121447,01995755458;106703,85851272196
2024-08-05;121814,23272275424;111259,72343687805;121814,23272275424;119459,60398723854;106208,72086615187
2024-08-06;121698,28814258915;111032,19006758866;121698,28814258915;119069,33322421458;107054,01578675183
2024-08-07;122214,5888857127;110768,83645077572;122214,5888857127;118430,56584483078;108111,27031632868
2024-08-08;123300,71550526794;111077,376728161;123300,71550526794;119454,11786410505;109083,74100231477
2024-08-09;124166,39940140421;111648,68170733801;124166,39940140421;119467,81228358316;110740,41730607834
2024-08-12;124491,60504339165;111359,81668030501;124491,60504339165;119295,5677635258;111165,18436246808
2024-08-13;124912,6413292209;111960,07900340766;124912,6413292209;120076,00479591714;112252,11323730169
2024-08-14;125124,43542068769;112000,54571415915;125124,43542068769;120569,63520602831;113032,12459833674
2024-08-15;126129,65708753724;112221,73607592152;126129,65708753724;121738,0171974334;113740,06969231962
2024-08-16;126108,37332920115;112138,2050071745;126108,37332920115;121612,15161340819;113570,5020051381
2024-08-19;126944,77548911568;112049,61971827058;126944,77548911568;121649,25799643264;115117,80715066957
2024-08-20;127606,60885375431;112156,84629493617;127606,60885375431;122373,0609489046;115379,78922736505
2024-08-21;127574,35612452147;111575,06493059879;127574,35612452147;122257,29656779692;115699,42431770224
2024-08-22;127031,68895090831;111702,59488440026;127031,68895090831;122851,01947316604;114604,86489694545
2024-08-23;127476,43114582697;111922,60132706056;127476,43114582697;122564,84194089685;114973,67461656529
2024-08-26;128063,5237296355;112007,1784605909;128063,5237296355;122639,1894316453;116059,75565296301
2024-08-27;127944,7238304596;111823,19714476845;127944,7238304596;122786,47863657586;115963,94990970545
2024-08-28;128180,00019104073;112080,04245805052;128180,00019104073;123122,47944509472;116445,522141301
2024-08-29;128048,21883153255;111879,17415770114;128048,21883153255;123607,61933212409;115340,78865931332
2024-08-30;128358,65889790427;112742,92900438343;128358,65889790427;124651,04032021895;115309,41863718473
2024-09-02;127935,03547304226;112622,31456847106;127935,03547304226;124422,31051083919;114442,07991725122
2024-09-03;126811,52069521046;111223,4033338344;126811,52069521046;122622,38246989882;113909,63737950122
2024-09-04;127845,5190485362;111553,32077432779;127845,5190485362;122818,26396153284;115400,13734982687
2024-09-05;127512,83982484583;111305,66308267256;127512,83982484583;122025,591139716;115731,64217826675
2024-09-06;126239,75475390289;111256,1143718483;126239,75475390289;121168,23285078045;114095,31399696498
2024-09-09;126440,96824362455;111648,98582627409;126440,96824362455;121777,27437868947;114235,20733888973
2024-09-10;126892,92258019486;111774,82345148691;126892,92258019486;122728,07126063;113881,65871111624
2024-09-11;127321,78523941603;111860,88747922148;127321,78523941603;123301,65647604658;114184,33703273527
2024-09-12;127189,92939853446;111341,44306596903;127189,92939853446;123136,10753230624;113634,93772626712
2024-09-13;128005,6471220654;112324,70809832777;128005,6471220654;123570,04265424162;114358,14391209635
2024-09-16;127647,56905004656;111558,30334811388;127647,56905004656;122722,13726208822;114558,23378297056
2024-09-17;127234,24650117663;111438,55758293564;127234,24650117663;122403,940897113;114424,27531009716
2024-09-18;126108,79057123119;110854,3287498063;126108,79057123119;121533,84510918087;113396,69512577709
2024-09-19;125982,81575322628;111106,64750600638;125982,81575322628;122207,45081196193;112866,79610333478
2024-09-20;125651,95328740556;110611,3857274701;125651,95328740556;122641,69994964596;111121,94460223684
2024-09-23;125653,96773146876;110847,92259106635;125653,96773146876;122965,40199532591;110700,56889959073
2024-09-24;126481,70854770923;111476,03331131986;126481,70854770923;122936,65288708774;112046,93633581209
2024-09-25;126062,18687937461;111796,75381984455;126062,18687937461;122987,6166191963;111563,6684273447
2024-09-26;126397,23878059101;111081,42057522474;126397,23878059101;122619,32332022373;112770,99036007721
2024-09-27;126190,2763484421;111018,53090973935;126190,2763484421;122391,76210267577;112533,59559802308
2024-09-30;125727,49946455355;110989,88278977854;125727,49946455355;122511,39800364026;111758,67126760348
2024-10-01;126027,32909469299;111214,79435845619;126027,32909469299;122509,14559573552;112334,35356558478
2024-10-02;126550,91782873528;111012,4909266902;126550,91782873528;122366,7720046495;113199,1487702106
2024-10-03;125954,1823825149;111142,72981165504;125954,1823825149;122440,6331363372;111636,58253283279
2024-10-04;125976,5946755407;111136,40476345089;125976,5946755407;122657,3540020997;111738,3231451417
2024-10-07;125911,91871540254;111178,5903935914;125911,91871540254;122568,31750798982;111929,93463165681
2024-10-08;126267,37197267693;111799,89582113257;126267,37197267693;123577,25230183943;111500,92838308754
2024-10-09;125796,71946276783;111790,36685035357;125796,71946276783;124217,2313406698;110186,77880743066
2024-10-10;126020,38511213183;111992,82058838605;126020,38511213183;124257,43217512718;110518,28363587055
2024-10-11;126592,11406524898;112535,70986046939;126592,11406524898;125082,86747900632;110212,21396050788
2024-10-14;127073,37223108126;112591,67250725799;127073,37223108126;125320,32231424186;111071,07429608234
2024-10-15;127417,48032524563;112850,99471846323;127417,48032524563;125782,85938862654;111103,29215664683
2024-10-16;127893,00890628563;112895,5704866187;127893,00890628563;126132,76367336993;111702,71393083353
2024-10-17;127706,28411033207;112853,87206249179;127706,28411033207;126015,16008893117;110891,3325476699
2024-10-18;128026,32410240237;113311,07099492676;128026,32410240237;126750,8770814734;110642,06804751304
2024-10-21;128081,59733198234;113757,32967639866;128081,59733198234;126851,81984711936;110525,91418179369
2024-10-22;127871,89582105078;113278,66412865184;127871,89582105078;126638,94419476183;109982,44974437688
2024-10-23;127150,8124480524;112704,4839779946;127150,8124480524;125702,05686418133;109568,70458765393
2024-10-24;127694,80788789674;113103,35280608236;127694,80788789674;125884,58663132918;110275,80184320091
2024-10-25;127688,65268152021;113238,21535120545;127688,65268152021;126313,35346337153;110128,27795535298
2024-10-28;128501,78204751559;113371,80203900668;128501,78204751559;126696,79507868682;111247,42469075108
2024-10-29;128738,95424562908;113661,07668274078;128738,95424562908;127459,10905674456;110837,9187262077
2024-10-30;129078,07681579623;113798,71732574284;129078,07681579623;127318,32832999871;110760,7654285401
2024-10-31;128012,2924004199;113174,6897294447;128012,2924004199;126213,77597226507;109975,66703688962
2024-11-01;127573,71511165464;113617,04920338928;127573,71511165464;127106,25455362292;108625,90824692464
2024-11-04;128651,1322100269;113534,68701780542;128651,1322100269;126559,54804428824;110655,63346248757
2024-11-05;128726,71137514117;113727,2744211328;128726,71137514117;126848,33948597622;110779,41787413009
2024-11-06;127981,26244266478;113239,51702401815;127981,26244266478;126909,12159709532;110508,10957463963
2024-11-07;128310,69310944101;114263,0808442576;128310,69310944101;128047,47829609404;109949,38404537649
2024-11-08;127635,90090316384;114448,09790066139;127635,90090316384;128466,26888836722;108379,18726207549
2024-11-11;127610,78874242882;114331,95726334085;127610,78874242882;128496,05050643177;108416,49215325541
2024-11-12;127088,92212002707;113846,60886897043;127088,92212002707;128006,00500262373;108267,27258853568
2024-11-13;127281,37595672422;113691,05932202592;127281,37595672422;128355,40958604767;108297,79477222836
2024-11-14;126919,77482401625;113571,3053006253;126919,77482401625;127922,56247672184;108346,969401511
2024-11-18;126711,16504902576;113258,27333733876;126711,16504902576;127068,33941119169;108326,62127904921
2024-11-19;127559,75708602554;113852,99196823362;127559,75708602554;127852,76198820042;108690,3439680536
2024-11-21;127604,20408358697;114844,07862515011;127604,20408358697;128900,8241888527;107609,34996227134
2024-11-22;129114,60209630735;115084,4892320975;129114,60209630735;129458,63445876406;109477,9858750118
2024-11-25;128724,70391816608;114659,42347372847;128724,70391816608;129235,37428160632;109401,68041578011
2024-11-26;129556,79485315333;114831,55417988771;129556,79485315333;129736,77422515782;110152,86526999428
2024-11-27;128639,04937400819;114974,76214447999;128639,04937400819;130398,76116002275;108242,68527389434
2024-11-28;127081,31612761828;115012,52787560363;127081,31612761828;130664,99015632611;105649,14749845282
2024-11-29;128366,81171711948;116431,93806166924;128366,81171711948;131684,2387775635;106546,16056364312
2024-12-02;128236,35910375908;115968,27609958619;128236,35910375908;132215,55642427856;106179,89435933101
2024-12-03;128421,8157272199;115686,14680113037;128421,8157272199;132040,33620736998;106945,49246695563
2024-12-04;128573,79491128771;116003,43651539192;128573,79491128771;132475,44945942768;106901,40486828843
2024-12-05;129133,30205283848;115709,34755642363;129133,30205283848;132137,76084719054;108402,92673828088
2024-12-06;128341,73901613527;115669,82649818364;128341,73901613527;132565,33221607815;106781,85964882546
2024-12-09;128883,54185804004;115768,52271668555;128883,54185804004;132604,90220449035;107853,52743181273
2024-12-10;129718,62064055308;116417,37737927987;129718,62064055308;132765,72759458626;108716,62695956673
2024-12-11;130884,16847832176;116429,66097187663;130884,16847832176;132538,27726780906;109873,92642458067
2024-12-12;128540,32830907652;115988,60353830773;128540,32830907652;131893,61579495535;106863,25213867259
2024-12-13;127733,96677507598;115500,96274894972;127733,96677507598;131860,8723084672;105650,84317532463
2024-12-16;127651,58151629315;115504,06373955455;127651,58151629315;132591,68407745313;104758,91714074979
2024-12-17;127628,92347167045;114863,28015320998;127628,92347167045;131918,3193456;105723,75728081269
2024-12-18;125487,9735314506;114462,72259804902;125487,9735314506;131242,99714310883;102395,14358143925
2024-12-19;124981,58049241551;114368,52031644943;124981,58049241551;129973,17615850692;102747,84437077682
2024-12-20;125829,12057416893;114559,06649506412;125829,12057416893;130310,56232070643;103522,76870119642
2024-12-23;125290,73838351207;114851,23587594464;125290,73838351207;131521,2289667898;102390,90438925971
2024-12-26;125686,08077052141;115273,80288228866;125686,08077052141;132243,44014907294;102654,58214282698
2024-12-27;125138,48622817083;114842,12876014251;125138,48622817083;131401,97964752815;101968,6808481777
2024-12-30;124683,87426310612;113947,9728457473;124683,87426310612;130297,02173972184;101980,5505862804
